,status_type,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
5606,1,21.0,0,0,19,1,1,0,0,0
5607,3,392.0,1972,312,214,168,3,4,2,1
5608,3,266.0,736,229,168,94,0,2,2,0
5609,1,10.0,0,0,9,1,0,0,0,0
5610,1,19.0,0,0,18,1,0,0,0,0
5611,3,359.0,1092,242,203,151,2,2,0,1
5612,3,331.0,1017,285,177,146,1,3,2,2
5613,1,19.0,0,0,18,1,0,0,0,0
5614,1,11.0,0,1,11,0,0,0,0,0
5615,1,7.0,0,2,7,0,0,0,0,0
5616,3,287.0,3800,406,202,81,0,3,0,1
5617,1,22.0,1,0,21,0,1,0,0,0
5618,1,9.0,0,0,9,0,0,0,0,0
5619,1,21.0,2,0,21,0,0,0,0,0
5620,1,22.0,0,0,22,0,0,0,0,0
5621,1,21.0,1,0,21,0,0,0,0,0
5622,1,26.0,2,0,26,0,0,0,0,0
5623,3,47.0,0,0,47,0,0,0,0,0
5624,3,291.0,1169,257,161,123,2,4,0,1
5625,1,23.0,0,1,23,0,0,0,0,0
5626,1,16.0,3,0,16,0,0,0,0,0
5627,1,4.0,0,0,4,0,0,0,0,0
5628,3,11.0,2,0,11,0,0,0,0,0
5629,3,39.0,0,0,39,0,0,0,0,0
5630,3,204.0,1059,235,134,66,0,2,2,0
5631,1,28.0,0,0,28,0,0,0,0,0
5632,1,11.0,0,1,11,0,0,0,0,0
5633,1,5.0,0,0,5,0,0,0,0,0
5634,1,8.0,0,0,8,0,0,0,0,0
5635,1,12.0,0,0,12,0,0,0,0,0
5636,3,199.0,603,199,134,63,2,0,0,0
5637,1,23.0,0,1,21,2,0,0,0,0
5638,1,12.0,0,0,12,0,0,0,0,0
5639,1,12.0,0,0,12,0,0,0,0,0
5640,1,46.0,2,2,45,1,0,0,0,0
5641,3,315.0,1247,274,206,106,2,1,0,0
5642,1,16.0,2,1,16,0,0,0,0,0
5643,1,18.0,0,0,17,0,0,1,0,0
5644,1,13.0,2,1,13,0,0,0,0,0
5645,3,304.0,1069,338,199,103,1,1,0,0
5646,1,13.0,0,0,12,1,0,0,0,0
5647,1,2.0,0,0,2,0,0,0,0,0
5648,1,3.0,0,0,2,1,0,0,0,0
5649,1,13.0,0,0,12,1,0,0,0,0
5650,1,9.0,0,0,9,0,0,0,0,0
5651,1,18.0,3,0,17,1,0,0,0,0
5652,3,240.0,1212,374,153,81,2,2,2,0
5653,1,16.0,1,0,16,0,0,0,0,0
5654,1,6.0,0,0,6,0,0,0,0,0
5655,1,15.0,1,0,15,0,0,0,0,0
5656,1,7.0,0,0,7,0,0,0,0,0
5657,1,11.0,0,0,10,1,0,0,0,0
5658,1,7.0,0,1,7,0,0,0,0,0
5659,1,1.0,0,0,1,0,0,0,0,0
5660,1,8.0,1,0,8,0,0,0,0,0
5661,1,7.0,0,0,7,0,0,0,0,0
5662,3,30.0,0,0,29,1,0,0,0,0
5663,3,229.0,695,251,134,87,1,7,0,0
5664,1,10.0,0,0,10,0,0,0,0,0
5665,1,7.0,0,0,6,1,0,0,0,0
5666,1,2.0,0,0,2,0,0,0,0,0
5667,1,29.0,1,1,28,1,0,0,0,0
5668,3,35.0,0,0,35,0,0,0,0,0
5669,3,22.0,0,0,22,0,0,0,0,0
5670,3,168.0,449,188,111,57,0,0,0,0
5671,1,11.0,0,0,11,0,0,0,0,0
5672,1,18.0,0,0,18,0,0,0,0,0
5673,1,20.0,0,0,19,1,0,0,0,0
5674,1,33.0,0,0,33,0,0,0,0,0
5675,1,13.0,0,0,13,0,0,0,0,0
5676,1,11.0,0,0,11,0,0,0,0,0
5677,1,11.0,0,0,11,0,0,0,0,0
5678,3,187.0,722,176,108,77,0,2,0,0
5679,1,4.0,0,0,4,0,0,0,0,0
5680,1,7.0,0,0,7,0,0,0,0,0
5681,1,36.0,2,1,36,0,0,0,0,0
5682,3,55.0,0,5,53,2,0,0,0,0
5683,3,287.0,709,196,171,109,0,4,1,2
5684,2,137.0,162,0,136,0,0,1,0,0
5685,1,7.0,0,1,7,0,0,0,0,0
5686,1,18.0,0,0,18,0,0,0,0,0
5687,1,241.0,2,0,234,4,3,0,0,0
5688,1,8.0,0,0,8,0,0,0,0,0
5689,1,11.0,0,0,11,0,0,0,0,0
5690,1,19.0,2,0,19,0,0,0,0,0
5691,3,200.0,752,184,126,74,0,0,0,0
5692,1,29.0,3,0,29,0,0,0,0,0
5693,1,9.0,0,0,8,0,1,0,0,0
5694,3,187.0,415,264,114,70,1,2,0,0
5695,1,14.0,0,0,14,0,0,0,0,0
5696,1,21.0,2,0,19,2,0,0,0,0
5697,1,31.0,4,0,31,0,0,0,0,0
5698,3,48.0,0,3,48,0,0,0,0,0
5699,3,170.0,1762,257,110,54,1,5,0,0
5700,1,11.0,0,0,10,1,0,0,0,0
5701,1,4.0,0,0,4,0,0,0,0,0
5702,1,16.0,0,0,16,0,0,0,0,0
5703,1,27.0,3,3,27,0,0,0,0,0
5704,3,58.0,2,0,58,0,0,0,0,0
5705,3,258.0,470,235,139,117,1,1,0,0
5706,1,21.0,0,0,21,0,0,0,0,0
5707,1,3.0,0,0,3,0,0,0,0,0
5708,3,46.0,0,0,46,0,0,0,0,0
5709,3,264.0,459,200,116,147,1,0,0,0
5710,1,1.0,0,0,1,0,0,0,0,0
5711,1,11.0,0,0,11,0,0,0,0,0
5712,3,41.0,0,2,41,0,0,0,0,0
5713,3,196.0,466,166,128,65,0,1,1,1
5714,1,10.0,0,0,10,0,0,0,0,0
5715,1,11.0,2,0,11,0,0,0,0,0
5716,3,109.0,202,167,75,32,0,2,0,0
5717,1,17.0,1,0,17,0,0,0,0,0
5718,1,20.0,0,0,20,0,0,0,0,0
5719,1,29.0,1,0,28,1,0,0,0,0
5720,3,50.0,0,0,50,0,0,0,0,0
5721,3,6.0,0,0,6,0,0,0,0,0
5722,3,292.0,898,262,170,116,3,1,1,1
5723,1,12.0,0,0,12,0,0,0,0,0
5724,1,13.0,0,0,13,0,0,0,0,0
5725,3,27.0,0,0,27,0,0,0,0,0
5726,3,7.0,0,0,7,0,0,0,0,0
5727,3,283.0,519,295,193,88,1,1,0,0
5728,1,37.0,6,0,37,0,0,0,0,0
5729,1,9.0,0,0,9,0,0,0,0,0
5730,3,265.0,664,191,160,101,1,1,1,1
5731,1,5.0,0,0,5,0,0,0,0,0
5732,1,18.0,1,0,17,1,0,0,0,0
5733,3,386.0,1912,394,246,137,1,2,0,0
5734,1,7.0,0,0,7,0,0,0,0,0
5735,1,9.0,0,0,9,0,0,0,0,0
5736,1,15.0,3,0,14,1,0,0,0,0
5737,1,16.0,0,0,16,0,0,0,0,0
5738,1,25.0,2,0,25,0,0,0,0,0
5739,1,23.0,0,0,23,0,0,0,0,0
5740,3,432.0,924,287,252,173,0,6,0,1
5741,1,15.0,0,0,15,0,0,0,0,0
5742,1,23.0,0,0,23,0,0,0,0,0
5743,1,17.0,0,0,17,0,0,0,0,0
5744,3,55.0,0,3,55,0,0,0,0,0
5745,3,274.0,1140,300,168,98,0,5,1,2
5746,1,18.0,0,0,18,0,0,0,0,0
5747,1,18.0,0,0,18,0,0,0,0,0
5748,1,38.0,0,0,37,0,0,1,0,0
5749,1,18.0,0,0,18,0,0,0,0,0
5750,1,22.0,0,0,22,0,0,0,0,0
5751,1,61.0,1,1,61,0,0,0,0,0
5752,3,54.0,0,0,54,0,0,0,0,0
5753,3,431.0,3450,533,329,90,2,9,0,1
5754,1,11.0,0,0,11,0,0,0,0,0
5755,1,20.0,0,0,20,0,0,0,0,0
5756,1,12.0,0,0,12,0,0,0,0,0
5757,1,16.0,1,0,16,0,0,0,0,0
5758,3,330.0,2409,397,207,118,0,5,0,0
5759,1,10.0,0,0,10,0,0,0,0,0
5760,1,29.0,0,1,29,0,0,0,0,0
5761,1,44.0,0,0,43,1,0,0,0,0
5762,3,43.0,0,0,43,0,0,0,0,0
5763,3,355.0,1249,349,245,100,1,5,1,3
5764,1,51.0,4,0,51,0,0,0,0,0
5765,1,16.0,0,0,16,0,0,0,0,0
5766,1,83.0,13,0,80,2,1,0,0,0
5767,1,42.0,0,0,40,0,2,0,0,0
5768,1,24.0,0,1,22,2,0,0,0,0
5769,3,17.0,0,0,16,1,0,0,0,0
5770,3,433.0,1814,451,269,160,0,3,0,1
5771,1,16.0,0,0,16,0,0,0,0,0
5772,1,23.0,0,1,23,0,0,0,0,0
5773,1,20.0,0,0,20,0,0,0,0,0
5774,1,15.0,0,0,15,0,0,0,0,0
5775,1,14.0,0,0,14,0,0,0,0,0
5776,3,321.0,1594,318,164,149,3,1,3,1
5777,1,30.0,1,0,30,0,0,0,0,0
5778,1,10.0,0,0,10,0,0,0,0,0
5779,1,33.0,0,0,32,1,0,0,0,0
5780,1,37.0,4,0,37,0,0,0,0,0
5781,3,45.0,2,0,45,0,0,0,0,0
5782,3,8.0,0,0,8,0,0,0,0,0
5783,3,22.0,0,0,22,0,0,0,0,0
5784,3,337.0,2638,270,175,156,1,4,0,1
5785,1,18.0,3,0,18,0,0,0,0,0
5786,3,233.0,1039,280,161,70,0,1,1,0
5787,1,29.0,0,0,29,0,0,0,0,0
5788,3,276.0,306,285,158,113,2,2,1,0
5789,3,158.0,234,92,108,48,0,2,0,0
5790,1,19.0,0,0,19,0,0,0,0,0
5791,1,35.0,0,0,35,0,0,0,0,0
5792,1,41.0,5,0,41,0,0,0,0,0
5793,3,26.0,0,0,26,0,0,0,0,0
5794,3,244.0,1356,332,176,67,1,0,0,0
5795,1,22.0,1,1,22,0,0,0,0,0
5796,1,29.0,0,1,29,0,0,0,0,0
5797,3,40.0,0,0,40,0,0,0,0,0
5798,3,256.0,2979,434,195,50,2,9,0,0
5799,1,12.0,0,0,12,0,0,0,0,0
5800,3,15.0,0,0,15,0,0,0,0,0
5801,3,19.0,0,0,19,0,0,0,0,0
5802,3,226.0,359,342,149,73,1,3,0,0
5803,1,26.0,0,1,26,0,0,0,0,0
5804,1,22.0,3,0,22,0,0,0,0,0
5805,1,46.0,10,1,46,0,0,0,0,0
5806,3,54.0,0,0,54,0,0,0,0,0
5807,3,335.0,2112,597,201,131,1,2,0,0
5808,1,13.0,1,0,13,0,0,0,0,0
5809,3,38.0,0,0,38,0,0,0,0,0
5810,3,223.0,1950,433,155,64,1,0,1,2
5811,1,14.0,0,0,13,1,0,0,0,0
5812,1,11.0,0,0,11,0,0,0,0,0
5813,1,13.0,0,0,13,0,0,0,0,0
5814,3,160.0,326,300,127,32,1,0,0,0
5815,1,8.0,0,0,7,1,0,0,0,0
5816,1,24.0,2,1,23,1,0,0,0,0
5817,1,24.0,3,0,23,1,0,0,0,0
5818,3,36.0,0,0,35,1,0,0,0,0
5819,3,8.0,0,0,8,0,0,0,0,0
5820,3,269.0,783,357,146,117,1,3,1,1
5821,1,36.0,3,0,35,1,0,0,0,0
5822,1,12.0,0,0,11,1,0,0,0,0
5823,3,135.0,245,133,66,64,1,4,0,0
5824,1,22.0,0,0,22,0,0,0,0,0
5825,3,34.0,0,0,34,0,0,0,0,0
5826,3,230.0,1562,322,140,90,0,0,0,0
5827,1,50.0,0,0,44,0,0,6,0,0
5828,1,19.0,0,0,18,1,0,0,0,0
5829,1,15.0,0,0,14,1,0,0,0,0
5830,1,13.0,1,0,12,1,0,0,0,0
5831,3,1.0,0,0,0,1,0,0,0,0
5832,3,182.0,443,135,91,89,2,0,0,0
5833,1,24.0,0,0,22,2,0,0,0,0
5834,1,33.0,0,1,32,1,0,0,0,0
5835,3,42.0,0,0,41,1,0,0,0,0
5836,3,249.0,1244,469,143,103,2,1,0,0
5837,1,17.0,0,0,17,0,0,0,0,0
5838,1,19.0,0,2,19,0,0,0,0,0
5839,3,34.0,0,0,33,1,0,0,0,0
5840,3,322.0,1503,491,201,113,1,2,2,3
5841,1,9.0,0,0,9,0,0,0,0,0
5842,1,43.0,2,0,43,0,0,0,0,0
5843,3,385.0,1651,489,230,146,2,4,2,1
5844,1,38.0,3,1,38,0,0,0,0,0
5845,3,40.0,0,0,40,0,0,0,0,0
5846,3,166.0,1199,348,131,35,0,0,0,0
5847,1,17.0,1,0,17,0,0,0,0,0
5848,1,23.0,0,0,23,0,0,0,0,0
5849,3,8.0,0,0,7,1,0,0,0,0
5850,3,169.0,293,195,99,69,0,1,0,0
5851,1,23.0,4,0,23,0,0,0,0,0
5852,1,17.0,1,0,17,0,0,0,0,0
5853,1,28.0,0,3,28,0,0,0,0,0
5854,1,50.0,3,0,50,0,0,0,0,0
5855,3,79.0,0,0,79,0,0,0,0,0
5856,3,219.0,1172,274,114,104,1,0,0,0
5857,1,24.0,0,0,24,0,0,0,0,0
5858,1,29.0,4,0,29,0,0,0,0,0
5859,3,85.0,0,0,84,1,0,0,0,0
5860,3,185.0,519,301,134,46,0,4,1,0
5861,1,14.0,0,0,14,0,0,0,0,0
5862,3,193.0,800,336,126,64,0,3,0,0
5863,1,13.0,1,0,13,0,0,0,0,0
5864,1,50.0,1,0,49,1,0,0,0,0
5865,3,206.0,525,265,147,56,0,3,0,0
5866,3,46.0,0,0,46,0,0,0,0,0
5867,3,151.0,667,195,106,45,0,0,0,0
5868,1,31.0,3,0,30,1,0,0,0,0
5869,1,32.0,1,0,32,0,0,0,0,0
5870,3,255.0,505,187,168,80,5,1,0,1
5871,3,144.0,271,90,120,22,1,1,0,0
5872,1,11.0,0,0,11,0,0,0,0,0
5873,3,9.0,0,0,9,0,0,0,0,0
5874,3,64.0,100,68,57,7,0,0,0,0
5875,1,9.0,0,0,9,0,0,0,0,0
5876,1,11.0,0,0,11,0,0,0,0,0
5877,3,27.0,0,0,27,0,0,0,0,0
5878,3,8.0,0,0,8,0,0,0,0,0
5879,3,253.0,1051,334,155,93,1,3,0,1
5880,1,35.0,2,1,35,0,0,0,0,0
5881,1,26.0,1,1,25,1,0,0,0,0
5882,3,248.0,1382,299,182,65,0,1,0,0
5883,1,36.0,0,0,36,0,0,0,0,0
5884,3,180.0,307,217,153,25,0,1,0,1
5885,1,28.0,0,0,28,0,0,0,0,0
5886,1,45.0,6,2,43,1,1,0,0,0
5887,3,389.0,2798,564,233,152,0,2,0,2
5888,1,34.0,0,0,34,0,0,0,0,0
5889,1,23.0,1,0,22,1,0,0,0,0
5890,1,44.0,2,0,42,2,0,0,0,0
5891,3,520.0,2546,659,353,156,5,4,1,1
5892,3,116.0,337,109,78,37,0,0,1,0
5893,1,20.0,0,0,19,1,0,0,0,0
5894,3,339.0,1082,423,213,119,0,6,1,0
5895,3,28.0,0,0,27,1,0,0,0,0
5896,3,156.0,286,76,108,42,0,6,0,0
5897,1,42.0,0,0,40,2,0,0,0,0
5898,1,15.0,0,0,14,1,0,0,0,0
5899,1,38.0,1,0,37,1,0,0,0,0
5900,3,305.0,1415,418,186,117,1,1,0,0
5901,3,15.0,0,0,14,1,0,0,0,0
5902,3,2.0,0,0,2,0,0,0,0,0
5903,3,4.0,0,0,4,0,0,0,0,0
5904,3,171.0,236,82,70,100,0,1,0,0
5905,1,7.0,0,0,7,0,0,0,0,0
5906,3,9.0,0,0,9,0,0,0,0,0
5907,3,423.0,1661,584,266,152,0,2,1,2
5908,3,22.0,2,0,22,0,0,0,0,0
5909,3,136.0,250,51,102,32,0,1,1,0
5910,1,27.0,0,0,26,0,0,0,1,0
5911,3,15.0,0,0,15,0,0,0,0,0
5912,3,285.0,1293,295,167,111,1,5,0,1
5913,3,128.0,200,63,59,67,1,1,0,0
5914,1,18.0,1,0,18,0,0,0,0,0
5915,1,5.0,0,0,5,0,0,0,0,0
5916,3,325.0,798,354,200,120,0,4,0,1
5917,1,17.0,4,1,17,0,0,0,0,0
5918,1,15.0,0,0,15,0,0,0,0,0
5919,3,204.0,1200,307,162,39,1,2,0,0
5920,1,17.0,0,0,17,0,0,0,0,0
5921,3,186.0,325,253,109,71,0,3,1,2
5922,1,18.0,0,0,18,0,0,0,0,0
5923,3,11.0,0,0,10,1,0,0,0,0
5924,3,129.0,299,117,100,26,1,1,1,0
5925,3,34.0,0,0,34,0,0,0,0,0
5926,3,297.0,1133,444,216,75,1,4,0,1
5927,1,19.0,0,0,19,0,0,0,0,0
5928,1,18.0,0,1,18,0,0,0,0,0
5929,3,25.0,0,0,25,0,0,0,0,0
5930,3,260.0,1493,338,142,111,0,4,1,2
5931,1,24.0,0,0,24,0,0,0,0,0
5932,3,17.0,0,0,17,0,0,0,0,0
5933,3,148.0,390,210,123,24,1,0,0,0
5934,1,7.0,0,0,7,0,0,0,0,0
5935,1,17.0,0,0,17,0,0,0,0,0
5936,3,217.0,885,248,134,78,2,3,0,0
5937,1,25.0,0,0,25,0,0,0,0,0
5938,1,29.0,2,0,28,0,1,0,0,0
5939,3,223.0,349,251,156,61,3,1,0,2
5940,1,11.0,0,0,11,0,0,0,0,0
5941,1,17.0,0,0,17,0,0,0,0,0
5942,1,17.0,0,1,16,0,1,0,0,0
5943,3,23.0,0,0,23,0,0,0,0,0
5944,3,275.0,1113,431,168,105,0,1,1,0
5945,1,17.0,0,0,17,0,0,0,0,0
5946,1,18.0,0,1,18,0,0,0,0,0
5947,1,23.0,0,1,23,0,0,0,0,0
5948,3,300.0,1532,281,212,82,4,0,2,0
5949,3,14.0,0,0,14,0,0,0,0,0
5950,3,212.0,306,303,125,85,1,1,0,0
5951,1,29.0,2,0,29,0,0,0,0,0
5952,1,17.0,0,0,17,0,0,0,0,0
5953,1,25.0,1,0,24,1,0,0,0,0
5954,3,50.0,0,0,50,0,0,0,0,0
5955,3,306.0,1259,319,183,119,0,2,1,1
5956,1,36.0,2,0,34,0,0,0,2,0
5957,3,9.0,0,0,9,0,0,0,0,0
5958,1,44.0,2,1,44,0,0,0,0,0
5959,1,23.0,1,0,23,0,0,0,0,0
5960,3,314.0,1488,446,206,106,0,0,0,2
5961,1,20.0,0,1,19,1,0,0,0,0
5962,1,20.0,0,0,19,0,1,0,0,0
5963,1,18.0,0,0,18,0,0,0,0,0
5964,1,31.0,0,0,30,0,1,0,0,0
5965,1,24.0,2,1,24,0,0,0,0,0
5966,3,36.0,0,0,36,0,0,0,0,0
5967,3,413.0,1934,542,248,160,0,3,1,1
5968,1,9.0,1,1,9,0,0,0,0,0
5969,1,26.0,0,0,25,1,0,0,0,0
5970,3,45.0,1,0,45,0,0,0,0,0
5971,3,331.0,1082,522,238,90,1,2,0,0
5972,1,30.0,8,0,30,0,0,0,0,0
5973,1,15.0,2,0,15,0,0,0,0,0
5974,1,23.0,1,1,23,0,0,0,0,0
5975,1,17.0,2,0,17,0,0,0,0,0
5976,3,307.0,847,440,183,117,1,6,0,0
5977,3,33.0,0,0,33,0,0,0,0,0
5978,3,128.0,229,229,112,16,0,0,0,0
5979,3,17.0,0,0,17,0,0,0,0,0
5980,1,17.0,0,0,17,0,0,0,0,0
5981,3,17.0,0,0,17,0,0,0,0,0
5982,3,292.0,1194,379,150,133,0,9,0,0
5983,1,36.0,3,1,36,0,0,0,0,0
5984,3,248.0,592,302,160,85,0,3,0,0
5985,3,172.0,1056,258,68,100,3,1,0,0
5986,1,10.0,1,0,10,0,0,0,0,0
5987,1,13.0,1,1,13,0,0,0,0,0
5988,3,35.0,0,0,35,0,0,0,0,0
5989,3,275.0,625,491,161,114,0,0,0,0
5990,1,16.0,0,1,16,0,0,0,0,0
5991,1,27.0,1,1,27,0,0,0,0,0
5992,1,34.0,1,1,34,0,0,0,0,0
5993,1,39.0,2,0,39,0,0,0,0,0
5994,3,30.0,1,0,30,0,0,0,0,0
5995,3,412.0,1680,553,255,153,2,2,0,0
5996,1,13.0,0,0,13,0,0,0,0,0
5997,1,20.0,0,1,20,0,0,0,0,0
5998,1,9.0,0,0,9,0,0,0,0,0
5999,3,272.0,339,158,156,112,3,1,0,0
6000,3,268.0,816,529,188,73,2,3,1,1
6001,3,19.0,0,0,19,0,0,0,0,0
6002,3,249.0,1209,431,163,85,0,1,0,0
6003,1,10.0,1,0,10,0,0,0,0,0
6004,1,13.0,0,0,13,0,0,0,0,0
6005,1,40.0,2,0,40,0,0,0,0,0
6006,3,333.0,1307,492,233,96,1,2,0,1
6007,3,207.0,391,259,127,77,2,0,1,0
6008,1,27.0,2,0,27,0,0,0,0,0
6009,1,38.0,4,0,38,0,0,0,0,0
6010,3,25.0,0,0,24,1,0,0,0,0
6011,3,407.0,1374,757,283,117,3,4,0,0
6012,1,12.0,0,0,12,0,0,0,0,0
6013,1,9.0,1,0,8,1,0,0,0,0
6014,3,26.0,0,0,25,1,0,0,0,0
6015,3,241.0,383,257,106,135,0,0,0,0
6016,1,3.0,0,0,3,0,0,0,0,0
6017,1,15.0,3,0,15,0,0,0,0,0
6018,3,267.0,859,426,197,67,0,2,1,0
6019,1,23.0,1,0,23,0,0,0,0,0
6020,3,3.0,0,0,3,0,0,0,0,0
6021,3,10.0,0,0,10,0,0,0,0,0
6022,3,214.0,779,377,143,68,2,1,0,0
6023,1,5.0,1,0,5,0,0,0,0,0
6024,1,11.0,0,0,10,1,0,0,0,0
6025,3,248.0,433,303,172,73,0,3,0,0
6026,1,16.0,0,0,16,0,0,0,0,0
6027,1,20.0,0,0,20,0,0,0,0,0
6028,3,212.0,1006,496,178,32,1,0,0,1
6029,1,14.0,0,0,14,0,0,0,0,0
6030,3,13.0,0,0,13,0,0,0,0,0
6031,3,282.0,1591,438,168,109,2,0,3,0
6032,1,25.0,1,0,25,0,0,0,0,0
6033,1,8.0,0,0,8,0,0,0,0,0
6034,3,20.0,0,0,20,0,0,0,0,0
6035,3,224.0,545,231,108,111,2,2,0,1
6036,1,14.0,0,0,14,0,0,0,0,0
6037,1,21.0,0,0,21,0,0,0,0,0
6038,3,23.0,1,0,23,0,0,0,0,0
6039,3,195.0,294,274,115,77,1,2,0,0
6040,3,14.0,0,0,13,1,0,0,0,0
6041,1,11.0,0,0,11,0,0,0,0,0
6042,3,42.0,1,0,41,1,0,0,0,0
6043,3,160.0,1183,217,81,79,0,0,0,0
6044,1,9.0,0,0,9,0,0,0,0,0
6045,1,31.0,0,0,31,0,0,0,0,0
6046,3,182.0,1142,346,107,70,1,4,0,0
6047,3,29.0,0,0,29,0,0,0,0,0
6048,3,214.0,1550,388,157,56,1,0,0,0
6049,1,10.0,1,0,10,0,0,0,0,0
6050,3,159.0,175,233,122,36,0,1,0,0
6051,1,22.0,1,0,21,1,0,0,0,0
6052,1,14.0,0,0,14,0,0,0,0,0
6053,1,16.0,1,1,16,0,0,0,0,0
6054,3,13.0,0,0,13,0,0,0,0,0
6055,3,135.0,214,159,91,42,1,1,0,0
6056,1,8.0,0,0,8,0,0,0,0,0
6057,3,233.0,1168,404,155,76,2,0,0,0
6058,1,12.0,0,1,12,0,0,0,0,0
6059,1,33.0,1,0,33,0,0,0,0,0
6060,3,336.0,1532,428,226,104,2,2,1,1
6061,3,26.0,0,0,25,1,0,0,0,0
6062,3,233.0,405,333,181,48,3,1,0,0
6063,1,19.0,1,0,19,0,0,0,0,0
6064,1,20.0,0,0,20,0,0,0,0,0
6065,3,183.0,908,266,122,58,0,2,0,1
6066,1,25.0,2,0,25,0,0,0,0,0
6067,1,16.0,2,0,16,0,0,0,0,0
6068,1,49.0,4,0,49,0,0,0,0,0
6069,3,295.0,1357,474,235,56,0,2,2,0
6070,1,22.0,1,0,22,0,0,0,0,0
6071,1,14.0,1,0,14,0,0,0,0,0
6072,3,14.0,0,0,14,0,0,0,0,0
6073,3,230.0,1315,348,127,98,0,4,0,1
6074,1,26.0,0,0,26,0,0,0,0,0
6075,3,241.0,336,432,205,33,1,1,1,0
6076,1,19.0,0,0,19,0,0,0,0,0
6077,1,12.0,2,0,12,0,0,0,0,0
6078,1,33.0,3,0,33,0,0,0,0,0
6079,1,10.0,3,0,10,0,0,0,0,0
6080,3,166.0,287,153,91,75,0,0,0,0
6081,1,5.0,1,0,5,0,0,0,0,0
6082,1,32.0,2,0,32,0,0,0,0,0
6083,3,398.0,2314,742,320,73,1,3,1,0
6084,3,10.0,1,0,10,0,0,0,0,0
6085,3,296.0,1756,422,136,151,1,6,1,1
6086,3,173.0,221,248,114,53,3,3,0,0
6087,3,29.0,0,0,29,0,0,0,0,0
6088,3,271.0,1516,505,172,93,2,1,3,0
6089,1,19.0,2,0,19,0,0,0,0,0
6090,3,222.0,1711,463,163,56,1,2,0,0
6091,1,23.0,1,0,23,0,0,0,0,0
6092,3,17.0,0,0,17,0,0,0,0,0
6093,3,176.0,171,146,82,89,3,2,0,0
6094,1,21.0,0,0,21,0,0,0,0,0
6095,1,30.0,0,0,30,0,0,0,0,0
6096,3,394.0,2379,471,229,159,1,3,1,1
6097,1,3.0,0,0,3,0,0,0,0,0
6098,3,211.0,948,245,154,57,0,0,0,0
6099,1,24.0,4,0,24,0,0,0,0,0
6100,3,24.0,0,0,24,0,0,0,0,0
6101,3,281.0,1858,339,201,78,0,2,0,0
6102,1,12.0,0,0,12,0,0,0,0,0
6103,1,5.0,2,0,5,0,0,0,0,0
6104,1,9.0,0,0,9,0,0,0,0,0
6105,3,179.0,306,65,117,60,1,1,0,0
6106,1,20.0,1,1,20,0,0,0,0,0
6107,3,12.0,0,0,12,0,0,0,0,0
6108,3,144.0,238,113,120,23,1,0,0,0
6109,3,120.0,126,100,98,20,2,0,0,0
6110,1,10.0,0,0,10,0,0,0,0,0
6111,1,13.0,2,0,13,0,0,0,0,0
6112,3,13.0,0,0,13,0,0,0,0,0
6113,3,173.0,578,153,125,47,0,0,1,0
6114,1,19.0,0,0,19,0,0,0,0,0
6115,3,30.0,0,0,30,0,0,0,0,0
6116,3,232.0,1045,253,149,81,0,1,0,1
6117,1,32.0,6,1,32,0,0,0,0,0
6118,3,6.0,0,0,6,0,0,0,0,0
6119,1,15.0,0,1,15,0,0,0,0,0
6120,3,9.0,0,0,9,0,0,0,0,0
6121,3,0.0,0,0,0,0,0,0,0,0
6122,3,241.0,938,282,134,102,0,5,0,0
6123,1,18.0,0,0,18,0,0,0,0,0
6124,3,147.0,226,207,111,36,0,0,0,0
6125,3,197.0,505,110,126,63,2,4,1,1
6126,1,33.0,1,0,33,0,0,0,0,0
6127,1,18.0,3,0,18,0,0,0,0,0
6128,3,242.0,1153,303,180,58,2,1,0,1
6129,1,15.0,1,0,14,1,0,0,0,0
6130,1,12.0,1,0,12,0,0,0,0,0
6131,1,13.0,0,0,13,0,0,0,0,0
6132,3,202.0,377,117,116,84,0,2,0,0
6133,1,23.0,0,0,23,0,0,0,0,0
6134,1,7.0,0,0,7,0,0,0,0,0
6135,1,9.0,0,0,9,0,0,0,0,0
6136,3,24.0,0,0,24,0,0,0,0,0
6137,3,246.0,1035,322,191,51,1,3,0,0
6138,3,126.0,266,72,77,48,0,1,0,0
6139,1,9.0,0,0,9,0,0,0,0,0
6140,1,6.0,0,0,6,0,0,0,0,0
6141,1,8.0,0,0,7,1,0,0,0,0
6142,3,22.0,0,0,22,0,0,0,0,0
6143,3,288.0,953,304,185,100,1,2,0,0
6144,1,14.0,0,0,14,0,0,0,0,0
6145,1,6.0,0,0,6,0,0,0,0,0
6146,3,189.0,410,112,137,50,0,2,0,0
6147,1,13.0,0,0,13,0,0,0,0,0
6148,1,23.0,0,0,22,1,0,0,0,0
6149,3,22.0,0,0,22,0,0,0,0,0
6150,3,319.0,3053,403,213,98,4,2,2,0
6151,1,11.0,1,2,11,0,0,0,0,0
6152,1,23.0,0,2,23,0,0,0,0,0
6153,3,412.0,1485,452,288,121,1,1,0,1
6154,3,287.0,916,286,165,119,0,1,1,1
6155,1,10.0,0,0,10,0,0,0,0,0
6156,3,226.0,238,238,139,83,3,1,0,0
6157,1,22.0,0,0,21,1,0,0,0,0
6158,1,12.0,0,0,11,1,0,0,0,0
6159,1,28.0,5,0,28,0,0,0,0,0
6160,3,14.0,0,0,14,0,0,0,0,0
